Iteration,Symbol,Train R2 RF,Test R2 RF,Train R2 XGB,Test R2 XGB,Train R2 LR,Test R2 LR,Train R2 Ensemble,Test R2 Ensemble
1,PFE,0.8448866434241004,-0.32115203564031014,0.9716186484156644,-0.541682570665573,0.4355813144347991,-5.169766373966263,0.828083162376436,-1.3033315981608826
2,PFE,0.8884985359978459,0.0030487464433089917,0.9755368691070562,-0.05516648926570311,0.5879629820571535,-0.03630051868932771,0.8739254913625365,-0.024154174912563775
3,PFE,0.8035390145830168,-0.2200103775437412,0.9918610042245033,-0.8200881048678064,0.4002582956571432,-1.3653072593714062,0.8290943823839456,-0.4208645933556989
4,PFE,0.840337107686869,-0.23286631886760012,0.98554439642508,-0.48347896444098426,0.4706118677390293,-0.1861647259604895,0.8471293132441838,-0.029956524231540493
5,PFE,0.8650292789709652,-0.2728463890992048,0.9942892998839797,-0.41527668111883176,0.5426337122310987,-0.5032341143089816,0.8766056425005383,-0.16088650023352025
6,PFE,0.8580106196144388,-0.6133282413662136,0.989180444922786,-1.0952731936809386,0.5855531426369549,0.23909523175050473,0.8868259385539794,-0.07587323242730903
7,PFE,0.8606254743982882,-0.12818025445447256,0.991217349307559,-1.1578276732015214,0.5862092363703042,-0.4019966656416132,0.8845927492573993,-0.19396921132058287
