level_0,Datetime,Open,High,Low,Close,Adj Close,Volume,Ticker,datetime,avg_headline_sentiment,avg_summary_sentiment,weighted_headline_sentiment,weighted_summary_sentiment,sum_headline_sentiment,sum_summary_sentiment,extreme_headline_sentiment,extreme_summary_sentiment,positive,negative,neutral,positive_rolling,negative_rolling,neutral_rolling,roc_avg_headline_sentiment,rsi_avg_headline_sentiment,sma_avg_headline_sentiment,slope_avg_headline_sentiment,roc_avg_summary_sentiment,rsi_avg_summary_sentiment,sma_avg_summary_sentiment,slope_avg_summary_sentiment,roc_weighted_headline_sentiment,rsi_weighted_headline_sentiment,sma_weighted_headline_sentiment,slope_weighted_headline_sentiment,roc_weighted_summary_sentiment,rsi_weighted_summary_sentiment,sma_weighted_summary_sentiment,slope_weighted_summary_sentiment,roc_sum_headline_sentiment,rsi_sum_headline_sentiment,sma_sum_headline_sentiment,slope_sum_headline_sentiment,roc_sum_summary_sentiment,rsi_sum_summary_sentiment,sma_sum_summary_sentiment,slope_sum_summary_sentiment,roc_extreme_headline_sentiment,rsi_extreme_headline_sentiment,sma_extreme_headline_sentiment,slope_extreme_headline_sentiment,roc_extreme_summary_sentiment,rsi_extreme_summary_sentiment,sma_extreme_summary_sentiment,slope_extreme_summary_sentiment,roc_positive_rolling,rsi_positive_rolling,sma_positive_rolling,slope_positive_rolling,roc_negative_rolling,rsi_negative_rolling,sma_negative_rolling,slope_negative_rolling,roc_neutral_rolling,rsi_neutral_rolling,sma_neutral_rolling,slope_neutral_rolling,pct_change,rolling_correlation,rolling_p_value,significant_correlation,rsi,sma,roc,slope
95422,2024-04-01 18:00:00+00:00,180.72999572753906,180.8800048828125,180.625,180.69000244140625,180.69000244140625,75304.0,AME,2024-04-01 18:00:00+00:00,0.0,0.34,0.0,0.34,0.0,0.68,0.0,0.34,2,0,0,4.0,0.0,0.0,0.0,50.0,0.01544,0.007720000000000002,inf,65.49963530269875,0.21168000000000003,0.13984000000000002,0.0,50.0,0.01544,0.007720000000000002,inf,65.49963530269875,0.21168000000000003,0.13984000000000002,0.0,50.0,0.03088,0.015440000000000004,inf,65.49963530269875,0.42336,0.27968000000000004,0.0,50.0,0.01544,0.007720000000000002,inf,65.49963530269875,0.21168000000000003,0.13984000000000002,inf,75.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8,-0.6000000000000003,-0.00044256142702803203,-0.38462924560330125,0.5226330224080117,False,29.584858400756275,182.28291702270508,-1.3754730528429144,-0.166583251953125
95423,2024-04-01 19:00:00+00:00,180.67999267578125,180.89999389648438,180.30999755859375,180.38999938964844,180.38999938964844,166842.0,AME,2024-04-01 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,0.0,0.0,0.0,50.0,0.01544,4.415210814872184e-19,0.0,49.99999999999999,0.21168000000000003,0.03400000000000001,0.0,50.0,0.01544,4.415210814872184e-19,0.0,50.0,0.21168000000000003,0.03400000000000001,0.0,50.0,0.03088,8.830421629744367e-19,0.0,50.0,0.42336,0.06800000000000002,0.0,50.0,0.01544,4.415210814872184e-19,0.0,50.0,0.21168000000000003,0.03400000000000001,inf,75.0,2.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,50.0,0.4,-0.40000000000000013,-0.0016603190420294567,-0.36643244868785535,0.5441057694467637,False,27.625929570912714,182.0370839436849,-1.6090307664266685,-0.2020830790201785
95424,2024-04-02 13:00:00+00:00,180.72999572753906,181.52000427246094,179.97999572753906,180.55999755859375,180.55999755859375,91756.0,AME,2024-04-02 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,66.66666666666666,1.6,0.39999999999999997,0.0009423924248599391,-0.5167641431235108,0.37262195402123266,False,30.436744899022806,181.83958435058594,-1.2955749259707219,-0.21916656494140624
95425,2024-04-02 14:00:00+00:00,180.52000427246094,181.1999969482422,180.4499969482422,180.47000122070312,180.47000122070312,58219.0,AME,2024-04-02 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.6,-0.4000000000000002,-0.000498428993727762,-0.688660776618723,0.198510270156203,False,29.777416759950494,181.61541748046875,-1.4686625833272657,-0.22466659545898438
95426,2024-04-02 15:00:00+00:00,180.4600067138672,180.61000061035156,180.15499877929688,180.25999450683594,180.25999450683594,58518.0,AME,2024-04-02 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.2,-0.6000000000000003,-0.0011636654981254102,,,False,28.240102349427264,181.38124974568686,-1.5349389331733911,-0.22233352661132813
95427,2024-04-02 16:00:00+00:00,180.22999572753906,180.5,179.97000122070312,180.0,180.0,57904.0,AME,2024-04-02 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,50.0,0.8,-0.6000000000000003,-0.0014423306044540896,,,False,26.421456600869934,181.08916600545248,-1.9100323095006695,-0.23875020345051895
95428,2024-04-02 17:00:00+00:00,180.02000427246094,180.4199981689453,179.7899932861328,180.35000610351562,180.35000610351562,124486.0,AME,2024-04-02 17:00:00+00:00,0.14215000000000003,0.2868,0.28430000000000005,0.5736,0.5686000000000001,1.1472,0.5106,0.5994,2,2,0,2.0,2.0,0.0,inf,100.0,0.028430000000000004,0.028430000000000004,inf,100.0,0.05736000000000004,0.05736,inf,100.0,0.05686000000000001,0.05686000000000001,inf,100.0,0.11472000000000002,0.11472,inf,100.0,0.11372000000000002,0.11372000000000002,inf,100.0,0.22944,0.22944,inf,100.0,0.10212000000000002,0.10212000000000002,inf,100.0,0.11988000000000003,0.11988000000000001,inf,100.0,0.4,0.4,inf,100.0,0.4,0.4,-1.0,50.0,0.4,-0.40000000000000013,0.0019444783528645981,0.7695217923164346,0.128133667341768,False,32.704419800488296,180.8841667175293,-1.345654771583078,-0.23058344523112168
95429,2024-04-02 18:00:00+00:00,180.3699951171875,180.56500244140625,180.32000732421875,180.468994140625,180.468994140625,80911.0,AME,2024-04-02 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,2.0,0.0,0.0,50.0,0.028430000000000004,0.014215000000000005,0.0,49.99999999999998,0.05736000000000004,0.028680000000000008,0.0,50.0,0.05686000000000001,0.02843000000000001,0.0,50.0,0.11472000000000002,0.057360000000000015,0.0,50.0,0.11372000000000002,0.05686000000000002,0.0,50.0,0.22944,0.11472000000000003,0.0,50.0,0.10212000000000002,0.05106000000000001,0.0,50.0,0.11988000000000003,0.059940000000000035,inf,100.0,0.8,0.6000000000000002,inf,100.0,0.8,0.6000000000000002,-1.0,33.33333333333333,0.0,0.0,0.0006597617581509674,0.8158966404004517,0.09216245652098243,False,34.744479851736564,180.7307497660319,-1.009820329451246,-0.2217669169108092
95430,2024-04-02 19:00:00+00:00,180.47000122070312,180.625,180.27000427246094,180.47999572753906,180.47999572753906,201887.0,AME,2024-04-02 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,2.0,0.0,0.0,50.0,0.028430000000000004,-1.136050479730781e-18,0.0,49.99999999999998,0.05736000000000004,-6.596898607019821e-18,0.0,50.0,0.05686000000000001,-2.272100959461562e-18,0.0,50.0,0.11472000000000002,-1.3193797214039642e-17,0.0,50.0,0.11372000000000002,-4.544201918923124e-18,0.0,50.0,0.22944,-2.6387594428079283e-17,0.0,50.0,0.10212000000000002,-2.697524280660995e-18,0.0,50.0,0.11988000000000003,1.4053419133177222e-18,inf,100.0,1.2,0.6,inf,100.0,1.2,0.6,-1.0,33.33333333333333,0.0,0.0,6.096109177344822e-05,0.7810318614337977,0.11887752644030096,False,34.9408617408618,180.60074996948242,-0.8569532059593771,-0.20293350219726564
95431,2024-04-03 13:00:00+00:00,180.3800048828125,181.8300018310547,180.3800048828125,181.5449981689453,181.5449981689453,73989.0,AME,2024-04-03 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005900944518050677,0.10440899567092657,0.8673042652366928,False,50.47776242507359,180.59866587320963,-0.01377383613185637,-0.1565167744954465
95432,2024-04-03 14:00:00+00:00,181.73500061035156,182.25999450683594,181.33999633789062,182.02000427246094,182.02000427246094,62937.0,AME,2024-04-03 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026164648340991636,-0.0714611783611206,0.9090903019467246,False,55.57375683091067,180.66699981689453,0.45254268103159856,-0.08443323771159043
95433,2024-04-03 15:00:00+00:00,181.97999572753906,182.5,181.66000366210938,181.9499969482422,181.9499969482422,60743.0,AME,2024-04-03 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038461335334305513,,,False,54.68067445736341,180.7653325398763,0.6527591126250881,-0.023766835530597063
95434,2024-04-03 16:00:00+00:00,182.02999877929688,182.10000610351562,181.61000061035156,181.7707977294922,181.7707977294922,39257.0,AME,2024-04-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009848816804376437,,,False,52.36110244429818,180.85539881388345,0.598148914429516,0.0249298095703125
95435,2024-04-03 17:00:00+00:00,181.74000549316406,181.89500427246094,181.30999755859375,181.50999450683594,181.50999450683594,40571.0,AME,2024-04-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001434791649230549,,,False,49.09681184737929,180.94873174031576,0.620874284038481,0.06959635416666857
95436,2024-04-03 18:00:00+00:00,181.49000549316406,181.6699981689453,180.52999877929688,180.69000244140625,180.69000244140625,67300.0,AME,2024-04-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004517613851830138,,,False,40.53946028605869,180.95956548055014,0.07200093296983566,0.07217992146810275
95437,2024-04-03 19:00:00+00:00,180.6999969482422,181.33999633789062,180.6999969482422,181.1300048828125,181.1300048828125,150539.0,AME,2024-04-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024351233353319124,,,False,45.98032775433231,181.01456578572592,0.36571377937889704,0.06951319376627793
95438,2024-04-04 13:00:00+00:00,182.36000061035156,182.63999938964844,181.83749389648438,182.1649932861328,182.1649932861328,56928.0,AME,2024-04-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.005714063796276703,,,False,56.14557226361474,181.17331568400064,1.056806189586693,0.081596628824866
95439,2024-04-04 14:00:00+00:00,182.16000366210938,182.69000244140625,182.16000366210938,182.60000610351562,182.60000610351562,60819.0,AME,2024-04-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.002388015444325875,,,False,59.58772719194432,181.3899828592936,1.4444478352864583,0.10691680908203124
95440,2024-04-04 15:00:00+00:00,182.60000610351562,182.85000610351562,182.39500427246094,182.47999572753906,182.47999572753906,37742.0,AME,2024-04-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-0.0006572309527116404,,,False,58.22983909363167,181.5674819946289,1.1810310795336962,0.12375005086262832
95441,2024-04-04 16:00:00+00:00,182.46499633789062,182.53750610351562,182.11000061035156,182.27999877929688,182.27999877929688,50301.0,AME,2024-04-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-0.0010959938235685085,,,False,55.94195481012183,181.71839904785156,1.003499048296742,0.15176671346028456
95442,2024-04-04 17:00:00+00:00,182.3000030517578,182.33999633789062,180.17999267578125,180.17999267578125,180.17999267578125,79838.0,AME,2024-04-04 17:00:00+00:00,0.0,0.4767,0.0,0.4767,0.0,0.9534,0.0,0.4767,2,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,100.0,0.09534000000000005,0.09534000000000004,0.0,0.0,0.0,0.0,inf,100.0,0.09534000000000002,0.09534000000000004,0.0,0.0,0.0,0.0,inf,100.0,0.19068000000000002,0.19068000000000007,0.0,0.0,0.0,0.0,inf,100.0,0.09534000000000002,0.09534000000000004,inf,100.0,0.4,0.4,0.0,0.0,0.0,0.0,-1.0,50.0,0.0,0.0,-0.011520770888627796,,,False,38.73308290551651,181.69339879353842,-0.16622509910223565,0.1357666015625
95443,2024-04-04 18:00:00+00:00,179.97000122070312,180.22000122070312,179.03500366210938,179.08999633789062,179.08999633789062,75190.0,AME,2024-04-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.999999999999986,0.09534000000000005,0.04767000000000002,0.0,0.0,0.0,0.0,0.0,50.0,0.09534000000000002,0.04767000000000002,0.0,0.0,0.0,0.0,0.0,50.0,0.19068000000000002,0.09534000000000004,0.0,0.0,0.0,0.0,0.0,50.0,0.09534000000000002,0.04767000000000002,inf,100.0,0.8,0.6000000000000002,0.0,0.0,0.0,0.0,-1.0,50.0,0.0,0.0,-0.006049485970686996,,,False,33.05009601148761,181.4888153076172,-1.3522828256441795,0.06309992472330919
95444,2024-04-04 19:00:00+00:00,179.1199951171875,180.1199951171875,179.0,179.41000366210938,179.41000366210938,270889.0,AME,2024-04-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.999999999999986,0.09534000000000005,2.1347647537788023e-18,0.0,0.0,0.0,0.0,0.0,50.0,0.09534000000000002,2.1347647537788023e-18,0.0,0.0,0.0,0.0,0.0,50.0,0.19068000000000002,4.2695295075576046e-18,0.0,0.0,0.0,0.0,0.0,50.0,0.09534000000000002,2.1347647537788023e-18,inf,100.0,1.2,0.6,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0017868520339627825,,,False,36.01814444131671,181.27131525675455,-1.433908663382252,-0.0237335205078125
95445,2024-04-05 13:00:00+00:00,180.63999938964844,181.98500061035156,179.7899932861328,181.16000366210938,181.16000366210938,60682.0,AME,2024-04-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009754194104448333,,,False,49.2644848763063,181.20548248291016,-0.4341815330491791,-0.07239990234375
95446,2024-04-05 14:00:00+00:00,181.25999450683594,182.22000122070312,181.25999450683594,182.00999450683594,182.00999450683594,49649.0,AME,2024-04-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004691934353854066,,,False,54.22192513185475,181.2254155476888,0.13159252219364634,-0.0985967000325502
95447,2024-04-05 15:00:00+00:00,182.13999938964844,182.60000610351562,181.8000030517578,182.4600067138672,182.4600067138672,41467.0,AME,2024-04-05 15:00:00+00:00,0.1779,-0.3182,0.1779,-0.3182,0.3558,-0.6364,0.1779,-0.3182,0,0,2,0.0,0.0,2.0,inf,100.0,0.03558,0.03558000000000001,-inf,0.0,-0.06363999999999995,-0.06364,inf,100.0,0.03558,0.03558000000000001,-inf,0.0,-0.06363999999999997,-0.06364,inf,100.0,0.07116,0.07116000000000001,-inf,0.0,-0.12728,-0.12728,inf,100.0,0.03558,0.03558000000000001,-inf,0.0,-0.06363999999999997,-0.06364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,100.0,0.4,0.4,0.00247245876936919,-0.005736540697521046,0.9926960495939617,False,56.63767890174805,181.30458323160806,0.5233938823106907,-0.0777631123860715
95448,2024-04-05 16:00:00+00:00,182.4199981689453,182.65499877929688,181.99000549316406,182.11000061035156,182.11000061035156,61955.0,AME,2024-04-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,50.0,0.03558,0.017790000000000007,0.0,49.999999999999986,-0.06363999999999995,-0.03182,0.0,50.0,0.03558,0.017790000000000007,0.0,50.0,-0.06363999999999997,-0.03182,0.0,50.0,0.07116,0.035580000000000014,0.0,50.0,-0.12728,-0.06364,0.0,50.0,0.03558,0.017790000000000007,0.0,50.0,-0.06363999999999997,-0.03182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,100.0,0.8,0.6000000000000002,-0.0019182620335232992,-0.1151889213989648,0.853661891647772,False,54.240212499605974,181.42291641235352,0.7858753388449293,-0.013179779052734375
95449,2024-04-05 17:00:00+00:00,182.1750030517578,182.60499572753906,181.88999938964844,182.30999755859375,182.30999755859375,79113.0,AME,2024-04-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,50.0,0.03558,-6.786517072618116e-19,0.0,49.999999999999986,-0.06363999999999995,8.461286073602165e-18,0.0,50.0,0.03558,-6.786517072618116e-19,0.0,50.0,-0.06363999999999997,8.461286073602165e-18,0.0,50.0,0.07116,-1.3573034145236233e-18,0.0,50.0,-0.12728,1.692257214720433e-17,0.0,50.0,0.03558,-6.786517072618116e-19,0.0,50.0,-0.06363999999999997,8.461286073602165e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,100.0,1.2,0.6,0.0010982205676344226,-0.09562872305360158,0.8784275605013276,False,55.40191709584663,181.5212491353353,0.6514617368583862,0.04998677571614962
95450,2024-04-05 18:00:00+00:00,182.1999969482422,182.25999450683594,181.83999633789062,181.9550018310547,181.9550018310547,79618.0,AME,2024-04-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,50.0,0.03558,-0.017790000000000007,0.0,49.999999999999986,-0.06363999999999995,0.03182000000000001,0.0,50.0,0.03558,-0.017790000000000007,0.0,50.0,-0.06363999999999997,0.03182000000000001,0.0,50.0,0.07116,-0.035580000000000014,0.0,50.0,-0.12728,0.06364000000000002,0.0,50.0,0.03558,-0.017790000000000007,0.0,50.0,-0.06363999999999997,0.03182000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,100.0,1.6,0.39999999999999997,-0.0019472093263835921,0.3103358493497214,0.6113054720855354,False,52.837782984581665,181.5037498474121,-0.11527541669231926,0.05965347290039062
95451,2024-04-05 19:00:00+00:00,181.94000244140625,182.58999633789062,181.86000061035156,182.19000244140625,182.19000244140625,150389.0,AME,2024-04-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,50.0,0.03558,-0.035580000000000014,0.0,49.999999999999986,-0.06363999999999995,0.06364000000000002,0.0,50.0,0.03558,-0.035580000000000014,0.0,50.0,-0.06363999999999997,0.06364000000000002,0.0,50.0,0.07116,-0.07116000000000003,0.0,50.0,-0.12728,0.12728000000000003,0.0,50.0,0.03558,-0.035580000000000014,0.0,50.0,-0.06363999999999997,0.06364000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.6,-0.4000000000000002,0.0012915314664982969,0.6302565424345868,0.2543867521582106,False,54.34419071584788,181.46958287556967,-0.2245364996740168,0.048833465576171874
95452,2024-04-08 13:00:00+00:00,182.36000061035156,182.99000549316406,181.6190948486328,182.24200439453125,182.24200439453125,71767.0,AME,2024-04-08 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002854270400578507,,,False,54.68908540001635,181.4497502644857,-0.13042050557868132,0.029033406575524622
95453,2024-04-08 14:00:00+00:00,182.39999389648438,182.4600067138672,181.28919982910156,181.74000549316406,181.74000549316406,59942.0,AME,2024-04-08 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002754572981322201,,,False,50.70686739951805,181.4047508239746,-0.2962438499830318,-0.00363311767578125
95454,2024-04-08 15:00:00+00:00,181.6540069580078,181.6540069580078,181.22999572753906,181.32000732421875,181.32000732421875,44494.0,AME,2024-04-08 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023109835823192926,,,False,47.584937226655235,181.49975204467773,0.6327087883108423,-0.004299418131512312
