Datetime,level_0,Datetime_x,Open,High,Low,Close,Adj Close,Volume,Ticker,datetime,avg_headline_sentiment,avg_summary_sentiment,weighted_headline_sentiment,weighted_summary_sentiment,sum_headline_sentiment,sum_summary_sentiment,extreme_headline_sentiment,extreme_summary_sentiment,positive,negative,neutral,positive_rolling,negative_rolling,neutral_rolling,roc_avg_headline_sentiment,rsi_avg_headline_sentiment,sma_avg_headline_sentiment,slope_avg_headline_sentiment,roc_avg_summary_sentiment,rsi_avg_summary_sentiment,sma_avg_summary_sentiment,slope_avg_summary_sentiment,roc_weighted_headline_sentiment,rsi_weighted_headline_sentiment,sma_weighted_headline_sentiment,slope_weighted_headline_sentiment,roc_weighted_summary_sentiment,rsi_weighted_summary_sentiment,sma_weighted_summary_sentiment,slope_weighted_summary_sentiment,roc_sum_headline_sentiment,rsi_sum_headline_sentiment,sma_sum_headline_sentiment,slope_sum_headline_sentiment,roc_sum_summary_sentiment,rsi_sum_summary_sentiment,sma_sum_summary_sentiment,slope_sum_summary_sentiment,roc_extreme_headline_sentiment,rsi_extreme_headline_sentiment,sma_extreme_headline_sentiment,slope_extreme_headline_sentiment,roc_extreme_summary_sentiment,rsi_extreme_summary_sentiment,sma_extreme_summary_sentiment,slope_extreme_summary_sentiment,roc_positive_rolling,rsi_positive_rolling,sma_positive_rolling,slope_positive_rolling,roc_negative_rolling,rsi_negative_rolling,sma_negative_rolling,slope_negative_rolling,roc_neutral_rolling,rsi_neutral_rolling,sma_neutral_rolling,slope_neutral_rolling,pct_change,rolling_correlation,rolling_p_value,significant_correlation,rsi,sma,roc,slope,signal_rsi_avg_headline_sentiment,fast_sma,slow_sma,signal_sma_avg_headline_sentiment,signal_roc_avg_headline_sentiment,signal_slope_avg_headline_sentiment,signal_rsi_lite_avg_headline_sentiment,signal_sma_lite_avg_headline_sentiment,signal_roc_lite_avg_headline_sentiment,signal_slope_lite_avg_headline_sentiment,signal_rsi_avg_summary_sentiment,signal_sma_avg_summary_sentiment,signal_roc_avg_summary_sentiment,signal_slope_avg_summary_sentiment,signal_rsi_lite_avg_summary_sentiment,signal_sma_lite_avg_summary_sentiment,signal_roc_lite_avg_summary_sentiment,signal_slope_lite_avg_summary_sentiment,signal_rsi_weighted_headline_sentiment,signal_sma_weighted_headline_sentiment,signal_roc_weighted_headline_sentiment,signal_slope_weighted_headline_sentiment,signal_rsi_lite_weighted_headline_sentiment,signal_sma_lite_weighted_headline_sentiment,signal_roc_lite_weighted_headline_sentiment,signal_slope_lite_weighted_headline_sentiment,signal_rsi_weighted_summary_sentiment,signal_sma_weighted_summary_sentiment,signal_roc_weighted_summary_sentiment,signal_slope_weighted_summary_sentiment,signal_rsi_lite_weighted_summary_sentiment,signal_sma_lite_weighted_summary_sentiment,signal_roc_lite_weighted_summary_sentiment,signal_slope_lite_weighted_summary_sentiment,signal_rsi_sum_headline_sentiment,signal_sma_sum_headline_sentiment,signal_roc_sum_headline_sentiment,signal_slope_sum_headline_sentiment,signal_rsi_lite_sum_headline_sentiment,signal_sma_lite_sum_headline_sentiment,signal_roc_lite_sum_headline_sentiment,signal_slope_lite_sum_headline_sentiment,signal_rsi_sum_summary_sentiment,signal_sma_sum_summary_sentiment,signal_roc_sum_summary_sentiment,signal_slope_sum_summary_sentiment,signal_rsi_lite_sum_summary_sentiment,signal_sma_lite_sum_summary_sentiment,signal_roc_lite_sum_summary_sentiment,signal_slope_lite_sum_summary_sentiment,signal_rsi_extreme_headline_sentiment,signal_sma_extreme_headline_sentiment,signal_roc_extreme_headline_sentiment,signal_slope_extreme_headline_sentiment,signal_rsi_lite_extreme_headline_sentiment,signal_sma_lite_extreme_headline_sentiment,signal_roc_lite_extreme_headline_sentiment,signal_slope_lite_extreme_headline_sentiment,signal_rsi_extreme_summary_sentiment,signal_sma_extreme_summary_sentiment,signal_roc_extreme_summary_sentiment,signal_slope_extreme_summary_sentiment,signal_rsi_lite_extreme_summary_sentiment,signal_sma_lite_extreme_summary_sentiment,signal_roc_lite_extreme_summary_sentiment,signal_slope_lite_extreme_summary_sentiment,sentiment_volume,sma_signal_combine,rsi_signal_combine,slope_signal_combine,roc_signal_combine,combined_all_signal,target,avg_headline_sentiment_shift_1,avg_headline_sentiment_shift_3,avg_headline_sentiment_shift_5,avg_summary_sentiment_shift_1,avg_summary_sentiment_shift_3,avg_summary_sentiment_shift_5,weighted_headline_sentiment_shift_1,weighted_headline_sentiment_shift_3,weighted_headline_sentiment_shift_5,weighted_summary_sentiment_shift_1,weighted_summary_sentiment_shift_3,weighted_summary_sentiment_shift_5,sum_headline_sentiment_shift_1,sum_headline_sentiment_shift_3,sum_headline_sentiment_shift_5,sum_summary_sentiment_shift_1,sum_summary_sentiment_shift_3,sum_summary_sentiment_shift_5,extreme_headline_sentiment_shift_1,extreme_headline_sentiment_shift_3,extreme_headline_sentiment_shift_5,extreme_summary_sentiment_shift_1,extreme_summary_sentiment_shift_3,extreme_summary_sentiment_shift_5,rsi_shift_1,rsi_shift_3,rsi_shift_5,sma_shift_1,sma_shift_3,sma_shift_5,roc_shift_1,roc_shift_3,roc_shift_5,slope_shift_1,slope_shift_3,slope_shift_5,roc_extreme_summary_sentiment_shift_1,roc_extreme_summary_sentiment_shift_3,roc_extreme_summary_sentiment_shift_5,rsi_extreme_summary_sentiment_shift_1,rsi_extreme_summary_sentiment_shift_3,rsi_extreme_summary_sentiment_shift_5,sma_extreme_summary_sentiment_shift_1,sma_extreme_summary_sentiment_shift_3,sma_extreme_summary_sentiment_shift_5,slope_extreme_summary_sentiment_shift_1,slope_extreme_summary_sentiment_shift_3,slope_extreme_summary_sentiment_shift_5,roc_positive_rolling_shift_1,roc_positive_rolling_shift_3,roc_positive_rolling_shift_5,rsi_positive_rolling_shift_1,rsi_positive_rolling_shift_3,rsi_positive_rolling_shift_5,sma_positive_rolling_shift_1,sma_positive_rolling_shift_3,sma_positive_rolling_shift_5,slope_positive_rolling_shift_1,slope_positive_rolling_shift_3,slope_positive_rolling_shift_5,roc_negative_rolling_shift_1,roc_negative_rolling_shift_3,roc_negative_rolling_shift_5,rsi_negative_rolling_shift_1,rsi_negative_rolling_shift_3,rsi_negative_rolling_shift_5,sma_negative_rolling_shift_1,sma_negative_rolling_shift_3,sma_negative_rolling_shift_5,slope_negative_rolling_shift_1,slope_negative_rolling_shift_3,slope_negative_rolling_shift_5,Symbol,Datetime_y,RF Prediction,XGB Prediction,LR Prediction,Ensemble Prediction
1673,14341,2024-03-12 18:00:00+00:00,575.989990234375,577.9799194335938,575.6199951171875,577.8250122070312,577.8250122070312,431031.0,ADBE,2024-03-12 18:00:00+00:00,0.31845,0.5809,0.6369,0.720628025477707,1.2738,2.3236,0.6369,0.8658,4,0,0,6.0,0.0,0.0,0.0,56.94835373437195,0.16903,0.11636,0.0,99.15383313589427,0.2333599999999999,0.17477,0.0,64.51789377706861,0.2327199999999999,0.18005,0.0,100.0,0.2613056050955415,0.2027156050955414,0.0,64.51789377706861,0.4654400000000003,0.3601000000000001,0.0,100.0,0.6990799999999991,0.5819000000000001,0.0,64.51789377706862,0.2327200000000001,0.18005,0.0,100.0,0.29034,0.2317499999999999,2.0,62.50000000000001,2.8,0.3999999999999996,0.0,0.0,0.0,0.0,0.0,50.0,2.0,-1.2000000000000008,0.0030813721928251,0.7410902875930562,0.1518538851001594,False,0.0,0.0,0.0,0.0,0,574.033984375,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0009506470879050433,0.5267,0.0,0.0,0.5859,0.0,0.0,0.5267,0.0,0.0,0.5859,0.0,0.0,1.0534,0.0,0.0,1.1718,0.0,0.0,0.5267,0.0,0.0,0.5859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.1171799999999999,0.0,0.0,0.1171799999999999,0.0,0.0,0.0,0.0,0.0,50.0,60.0,75.0,2.4,3.2,2.0,-0.8000000000000006,-4.0389904358690384e-16,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1674,14342,2024-03-12 19:00:00+00:00,577.8250122070312,579.7899780273438,577.6500244140625,579.1300048828125,579.1300048828125,587049.0,ADBE,2024-03-12 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.0,0.0,0.0,0.0,50.000000000000014,0.16903,0.031845,0.0,49.99999999999998,0.2333599999999999,0.05809,0.0,50.0,0.2327199999999999,0.06369,0.0,50.00000000000002,0.2613056050955415,0.0720628025477707,0.0,49.99999999999999,0.4654400000000003,0.12738,0.0,49.99999999999999,0.6990799999999991,0.23236,0.0,50.0,0.2327200000000001,0.06369,0.0,49.99999999999998,0.29034,0.08658,0.0,62.50000000000001,3.2,1.4,0.0,0.0,0.0,0.0,0.0,50.0,1.2,-1.0000000000000004,0.0022584565365157,0.7651037592275448,0.1317409483232467,False,0.0,0.0,0.0,0.0,0,575.30498046875,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011443811933480763,0.31845,0.0,0.0,0.5809,0.0,0.0,0.6369,0.0,0.0,0.720628025477707,0.0,0.0,1.2738,0.0,0.0,2.3236,0.0,0.0,0.6369,0.0,0.0,0.8658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.29034,0.0,0.0,0.2317499999999999,0.0,0.0,2.0,-1.0,0.0,62.50000000000001,50.0,75.0,2.8,2.8,2.8,0.3999999999999996,-1.0000000000000009,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1675,14343,2024-03-13 13:00:00+00:00,579.0599975585938,584.9600219726562,578.010009765625,582.0150146484375,582.0150146484375,767346.0,ADBE,2024-03-13 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,2.0,0.0,50.00000000000002,0.0,0.0,0.0,49.99999999999995,0.0,0.0,0.0,49.99999999999999,0.0,0.0,0.0,50.00000000000002,0.0,0.0,0.0,49.99999999999999,0.0,0.0,0.0,49.99999999999998,0.0,0.0,0.0,50.000000000000014,0.0,0.0,0.0,49.99999999999995,0.0,0.0,0.0,50.0,2.4,-1.2000000000000006,0.0,0.0,0.0,0.0,0.0,60.0,2.8,-0.8000000000000004,0.004981627167131,0.6412894030777794,0.2435439971635368,False,0.0,0.0,0.0,0.0,0,577.4840087890625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005959500108751348,0.0,0.5267,0.0,0.0,0.5859,0.0,0.0,0.5267,0.0,0.0,0.5859,0.0,0.0,1.0534,0.0,0.0,1.1718,0.0,0.0,0.5267,0.0,0.0,0.5859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999998,100.0,0.0,0.29034,0.1171799999999999,0.0,0.08658,0.1171799999999999,0.0,0.0,0.0,0.0,62.50000000000001,50.0,60.0,3.2,2.4,3.2,1.4,-0.8000000000000006,-4.0389904358690384e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1676,14344,2024-03-13 14:00:00+00:00,581.989990234375,585.3499755859375,580.3900146484375,580.6699829101562,580.6699829101562,484390.0,ADBE,2024-03-13 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,50.00000000000002,0.0,0.0,0.0,49.99999999999995,0.0,0.0,0.0,49.99999999999999,0.0,0.0,0.0,50.00000000000002,0.0,0.0,0.0,49.99999999999999,0.0,0.0,0.0,49.99999999999998,0.0,0.0,0.0,50.000000000000014,0.0,0.0,0.0,49.99999999999995,0.0,0.0,0.0,50.0,1.6,-1.2000000000000006,0.0,0.0,0.0,0.0,0.0,60.0,2.0,-2.1015841478911518e-16,-0.0023109914769015,0.5920237428086836,0.2929116962067288,False,0.0,0.0,0.0,0.0,0,579.1380004882812,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023543859514202126,0.0,0.31845,0.0,0.0,0.5809,0.0,0.0,0.6369,0.0,0.0,0.720628025477707,0.0,0.0,1.2738,0.0,0.0,2.3236,0.0,0.0,0.6369,0.0,0.0,0.8658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999995,100.0,0.0,0.0,0.29034,0.0,0.0,0.2317499999999999,0.0,0.0,2.0,-1.0,50.0,62.50000000000001,50.0,2.4,2.8,2.8,-1.2000000000000006,0.3999999999999996,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1677,14345,2024-03-13 15:00:00+00:00,580.5800170898438,581.9077758789062,577.1799926757812,580.9193115234375,580.9193115234375,404316.0,ADBE,2024-03-13 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,-1.0,50.00000000000002,0.0,0.0,0.0,49.99999999999995,0.0,0.0,-1.0,49.99999999999999,0.0,0.0,0.0,50.00000000000002,0.0,0.0,-1.0,49.99999999999999,0.0,0.0,0.0,49.99999999999998,0.0,0.0,-1.0,50.000000000000014,0.0,0.0,0.0,49.99999999999995,0.0,0.0,-1.0,50.0,0.8,-0.8000000000000003,0.0,0.0,0.0,0.0,0.0,60.0,2.0,-2.1015841478911518e-16,0.0004293809231048,0.2812073586354681,0.6467321685870167,False,0.0,0.0,0.0,0.0,0,580.111865234375,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010900576540441076,0.0,0.0,0.5267,0.0,0.0,0.5859,0.0,0.0,0.5267,0.0,0.0,0.5859,0.0,0.0,1.0534,0.0,0.0,1.1718,0.0,0.0,0.5267,0.0,0.0,0.5859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999995,49.99999999999998,100.0,0.0,0.29034,0.1171799999999999,0.0,0.08658,0.1171799999999999,0.0,0.0,0.0,50.0,62.50000000000001,50.0,1.6,3.2,2.4,-1.2000000000000006,1.4,-0.8000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1678,14346,2024-03-13 16:00:00+00:00,580.760009765625,582.0900268554688,579.1199951171875,579.5,579.5,206992.0,ADBE,2024-03-13 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,-1.0,50.00000000000002,0.0,0.0,0.0,49.99999999999995,0.0,0.0,-1.0,49.99999999999999,0.0,0.0,0.0,50.00000000000002,0.0,0.0,-1.0,49.99999999999999,0.0,0.0,0.0,49.99999999999998,0.0,0.0,-1.0,50.000000000000014,0.0,0.0,0.0,49.99999999999995,0.0,0.0,-1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,-2.1015841478911518e-16,-0.0024432162871559,0.0,0.0,False,0.0,0.0,0.0,0.0,0,580.4468627929688,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002563156433461611,0.0,0.0,0.31845,0.0,0.0,0.5809,0.0,0.0,0.6369,0.0,0.0,0.720628025477707,0.0,0.0,1.2738,0.0,0.0,2.3236,0.0,0.0,0.6369,0.0,0.0,0.8658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999995,49.99999999999995,100.0,0.0,0.0,0.29034,0.0,0.0,0.2317499999999999,-1.0,0.0,2.0,50.0,50.0,62.50000000000001,0.8,2.4,2.8,-0.8000000000000003,-1.2000000000000006,0.3999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1679,14347,2024-03-13 17:00:00+00:00,579.7899780273438,581.9400024414062,579.3800048828125,581.5198974609375,581.5198974609375,226253.0,ADBE,2024-03-13 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13.173145796705086,0.0,0.0,0.0,49.99999999999995,0.0,0.0,0.0,20.09255368107965,0.0,0.0,0.0,50.00000000000002,0.0,0.0,0.0,13.173145796705017,0.0,0.0,0.0,49.99999999999998,0.0,0.0,0.0,18.15652486088676,0.0,0.0,0.0,49.99999999999995,0.0,0.0,-1.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,50.0,1.6,-0.4000000000000002,0.003485586645276,0.0,0.0,False,0.0,577.0970102945963,0.0,0.0,0,580.9248413085937,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010773582696921302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999995,49.99999999999995,49.99999999999998,0.0,0.0,0.29034,0.0,0.0,0.08658,-1.0,0.0,0.0,50.0,50.0,62.50000000000001,0.0,1.6,3.2,0.0,-1.2000000000000006,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1680,14348,2024-03-13 18:00:00+00:00,581.2899780273438,581.5999755859375,573.8090209960938,574.75,574.75,270891.0,ADBE,2024-03-13 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,19.78677621283257,0.0,0.0,0.0,49.99999999999995,0.0,0.0,0.0,28.353188507358027,0.0,0.0,0.0,50.00000000000002,0.0,0.0,0.0,28.353188507357984,0.0,0.0,0.0,49.99999999999998,0.0,0.0,0.0,28.353188507358112,0.0,0.0,0.0,49.99999999999995,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,50.0,1.2,-0.6000000000000003,-0.011641729699184,0.0,0.0,False,0.0,577.3895111083984,0.6144544894668302,0.0,0,579.4718383789062,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009196970331003973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0970102945963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999995,49.99999999999995,49.99999999999995,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,33.33333333333333,50.0,50.0,0.0,0.8,2.4,0.0,-0.8000000000000003,-1.2000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1681,14349,2024-03-13 19:00:00+00:00,574.97998046875,576.2100219726562,573.4099731445312,573.5700073242188,573.5700073242188,490138.0,ADBE,2024-03-13 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,50.00000000000016,0.0,0.0,0.0,49.99999999999995,0.0,0.0,0.0,49.999999999999964,0.0,0.0,0.0,50.00000000000002,0.0,0.0,0.0,49.99999999999992,0.0,0.0,0.0,49.99999999999998,0.0,0.0,0.0,50.00000000000002,0.0,0.0,0.0,49.99999999999995,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,39.99999999999999,0.8,-0.6000000000000003,-0.0020530538073618,0.0,0.0,False,0.0,577.4557596842448,0.1387949677047287,0.0,0,578.0518432617188,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0026203450756812074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.3895111083984,0.0,0.0,0.6144544894668302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999995,49.99999999999995,49.99999999999995,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,20.0,50.0,50.0,0.0,0.0,1.6,0.0,0.0,-1.2000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1682,14350,2024-03-14 13:00:00+00:00,578.0,579.5399780273438,569.1599731445312,573.1900024414062,573.1900024414062,693491.0,ADBE,2024-03-14 13:00:00+00:00,0.148,0.0,0.296,0.0,0.592,0.0,0.296,0.0,2,0,2,4.0,0.0,2.0,0.0,52.76088497556245,0.1637000000000001,0.0295999999999999,0.0,49.99999999999996,0.0,0.0,0.0,54.684989388617005,0.1932999999999999,0.0592,0.0,50.00000000000002,0.0,0.0,0.0,54.54545454545453,0.3866000000000003,0.1184,0.0,49.99999999999998,0.0,0.0,0.0,53.83419689119171,0.1933,0.0592,0.0,49.99999999999996,0.0,0.0,1.0,60.0,2.8,-1.3566041530897975e-16,0.0,50.0,0.0,0.0,0.0,54.54545454545455,4.0,-1.200000000000001,-0.0006625257212894,0.2017932734523477,0.7448233619821696,False,44.76161230027503,577.6282704671224,0.3624684575389207,0.0,0,576.5059814453125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.0003504081066618703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.4557596842448,577.0970102945963,0.0,0.1387949677047287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999995,49.99999999999995,49.99999999999995,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,20.0,33.33333333333333,50.0,0.0,0.0,0.8,0.0,0.0,-0.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
